level,lessonId,title,titleEn,explanationViDraft
N2,17,～に決まっている,"Express certainty; it is obvious, it must be, no doubt","Mẫu ～に決まっている dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-casual + に決まっている, い-Adjective + に決まっている, な-Adjective + だに決まっている, Noun + だに決まっている. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,17,～に沿って,Along with; in accordance with; following,"Mẫu ～に沿って dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + に沿って. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,17,～に過ぎない,"Expresses that something is just or nothing more than; merely, only, simply","Mẫu ～に過ぎない dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm; chỉ đơn thuần; chỉ. Cấu trúc: Verb-casual + に過ぎない, い-Adjective + に過ぎない, な-Adjective + に過ぎない, Noun + に過ぎない. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,17,～に関わって,"Indicates that something is related to or influenced by a certain matter or factor; concerning, in connection with, regarding","Mẫu ～に関わって dùng để diễn tả: biểu thị sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-casual + に関わって, い-Adjective + に関わって, な-Adjective + に関わって, Noun + に関わって. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,18,～に限り,"Expresses limitation; only, limited to, exclusive to","Mẫu ～に限り dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; chỉ; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + に限り. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,18,～に際して,"Used to express the moment or the occasion of an action; at the time of, upon, when","Mẫu ～に際して dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm; khi. Cấu trúc: Noun + に際して. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,18,～ねばならない,"Expresses obligation or necessity; must, have to, need to","Mẫu ～ねばならない dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm; phải; cần phải. Cấu trúc: Verb-ない form → (remove い) → ね + ばならない. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,18,～のみならず～も,Not only... but also; as well as,"Mẫu ～のみならず～も dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-casual + のみならず + (も), い-Adjective + のみならず + (も), な-Adjective + のみならず + (も), Noun + のみならず + (も). Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,18,～のももっともだ,Express that something is understandable or reasonable,"Mẫu ～のももっともだ dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-casual + のももっともだ, い-Adjective + のももっともだ, な-Adjective + なのももっともだ, Noun + なのももっともだ. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,18,〜の上では,"Indicates on the basis of, in terms of, or from the standpoint of","Mẫu 〜の上では dùng để diễn tả: biểu thị sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun or Phrase + の上では. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,18,～の下で,Under the context or condition of; under,"Mẫu ～の下で dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-casual + の下で, い-Adjective + の下で, な-Adjective + の下で, Noun + の下で. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,18,～ばかりか〜も,Expresses not only... but also; emphasizing the extent of something,"Mẫu ～ばかりか〜も dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun/Verb/Adjective + ばかりか + Noun/Verb/Adjective + も. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,19,～ばかりだ,"Express a continuing state or negative tendency; just, only, always","Mẫu ～ばかりだ dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm; chỉ; vừa mới; chỉ. Cấu trúc: Verb-てform + ばかりだ, い-Adjective + ばかりだ, な-Adjective + ばかりだ, Noun + ばかりだ. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,19,～ばかりに,"Express an undesired situation or result caused by something; simply because, due to, on account of","Mẫu ～ばかりに dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm; do; bởi vì. Cấu trúc: Verb-casual + ばかりに, い-Adjective + ばかりに, な-Adjective + なばかりに, Noun + なばかりに. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,19,～ば～というものでもない,"Not necessarily true that if A, then B","Mẫu ～ば～というものでもない dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-ば form + というものでもない. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,19,～はともかく～は,Used to compare or contrast two elements; as for,"Mẫu ～はともかく～は dùng để diễn tả: so sánh; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun1 はともかく Noun2 は. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,19,～はまだしも,"Expresses that while the first item is somewhat acceptable, the second item is not","Mẫu ～はまだしも dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun1 + はまだしも + Noun2. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,19,～はもとより,"Expressing that something is obvious, and there is also something else","Mẫu ～はもとより dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun1 + はもとより, Noun2 + も. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,19,～は抜きにして,"Leaving aside, excluding","Mẫu ～は抜きにして dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + は抜きにして. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,19,～べきではない,"Express that an action should not be done; should not, ought not to","Mẫu ～べきではない dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-dictionary form + べき + ではない. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,2,A。そういえば B。,"Recalling something related to A; speaking of which, by the way, now that you mention it","Mẫu A。そういえば B。 dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: A + そういえば + B. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,2,A。そこで B。,Expresses therefore or because of that,"Mẫu A。そこで B。 dùng để diễn tả: diễn tả vì vậy; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: A + そこで + B. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,2,A。それがB。,"Expressing thats exactly what A is; in other words, B","Mẫu A。それがB。 dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: A (Statement)。それが B (Restatement or explanation of A)。. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,2,A。それで B。,"Express a sequence of events or cause-and-effect; and then, so, because of that","Mẫu A。それで B。 dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm; nên; vì vậy. Cấu trúc: Sentence A +。それで+ Sentence B。. Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N2,2,A。それでも B。,"Expresses even so, nevertheless, still, or but; used to contrast two statements","Mẫu A。それでも B。 dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: A (situation) + 。それでも + B (action or thought). Đây là ngữ pháp N2 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
